Date,High,Low,Open,Close,Volume,Adj Close
2016-08-08,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-08-09,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-08-10,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-08-11,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-08-15,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-08-16,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-08-17,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-08-18,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-08-19,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-08-22,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-08-23,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-08-24,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-08-25,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-08-26,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-08-29,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-08-30,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-08-31,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-01,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-02,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-06,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-07,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-08,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-09,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-12,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-13,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-14,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-15,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-16,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-19,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-20,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-21,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-22,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-23,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-26,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-27,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-28,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-29,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-09-30,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-03,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-04,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-05,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-06,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-07,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-10,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-11,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-12,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-13,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-14,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-17,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-18,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-19,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-20,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-21,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-24,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-25,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-26,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-27,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
2016-10-28,7.434999942779541,7.434999942779541,7.434999942779541,7.434999942779541,0.0,7.093038558959961
