Date,High,Low,Open,Close,Volume,Adj Close
1990-04-02,0.8888888955116272,0.6913580298423767,0.0,0.6913580298423767,6000.0,0.22468706965446472
1990-04-03,0.6913580298423767,0.6913580298423767,0.6913580298423767,0.6913580298423767,0.0,0.22468706965446472
1990-04-04,0.6913580298423767,0.6913580298423767,0.6913580298423767,0.6913580298423767,0.0,0.22468706965446472
1990-04-05,0.6913580298423767,0.6913580298423767,0.6913580298423767,0.6913580298423767,0.0,0.22468706965446472
1990-04-06,0.6913580298423767,0.6913580298423767,0.6913580298423767,0.6913580298423767,0.0,0.22468706965446472
1990-04-09,0.9876543283462524,0.790123462677002,0.0,0.790123462677002,4900.0,0.25678515434265137
1990-04-10,0.790123462677002,0.790123462677002,0.790123462677002,0.790123462677002,0.0,0.25678515434265137
1990-04-11,0.790123462677002,0.790123462677002,0.790123462677002,0.790123462677002,0.0,0.25678515434265137
1990-04-12,0.790123462677002,0.790123462677002,0.790123462677002,0.790123462677002,0.0,0.25678515434265137
1990-04-16,1.1358025074005127,0.9382715821266174,0.0,0.9382715821266174,2200.0,0.3049324154853821
1990-04-17,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.0,0.3049324154853821
1990-04-18,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.0,0.3049324154853821
1990-04-19,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.0,0.3049324154853821
1990-04-20,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.0,0.3049324154853821
1990-04-23,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.0,0.3049324154853821
1990-04-24,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.0,0.3049324154853821
1990-04-25,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.0,0.3049324154853821
1990-04-26,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.0,0.3049324154853821
1990-04-27,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.0,0.3049324154853821
1990-04-30,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.0,0.3049324154853821
1990-05-01,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.0,0.3049324154853821
1990-05-02,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.0,0.3049324154853821
1990-05-03,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.0,0.3049324154853821
1990-05-04,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.0,0.3049324154853821
1990-05-07,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.9382715821266174,0.0,0.3049324154853821
1990-05-08,1.1358025074005127,0.9629629850387573,0.0,0.9629629850387573,900.0,0.31295689940452576
1990-05-09,0.9629629850387573,0.9629629850387573,0.9629629850387573,0.9629629850387573,0.0,0.31295689940452576
1990-05-10,0.9629629850387573,0.9629629850387573,0.9629629850387573,0.9629629850387573,0.0,0.31295689940452576
1990-05-11,0.9629629850387573,0.9629629850387573,0.9629629850387573,0.9629629850387573,0.0,0.31295689940452576
1990-05-14,0.9629629850387573,0.9629629850387573,0.9629629850387573,0.9629629850387573,0.0,0.31295689940452576
1990-05-15,0.9629629850387573,0.9629629850387573,0.9629629850387573,0.9629629850387573,0.0,0.31295689940452576
1990-05-16,0.9629629850387573,0.9629629850387573,0.9629629850387573,0.9629629850387573,0.0,0.31295689940452576
1990-05-17,0.9629629850387573,0.9629629850387573,0.9629629850387573,0.9629629850387573,0.0,0.31295689940452576
